"dt","category","orders","buyers","item_gmv","paid_gmv","aov","ontime_rate","bad_review_rate"
"2018-08-11","books_general_interest",1,1,41.47,41.47000000,41.470000,1.0000,0.0000
"2018-08-11","books_technical",2,2,66.68,66.68000000,33.340000,0.5000,0.0000
"2018-08-11","computers",1,1,52.84,52.84000000,52.840000,1.0000,0.0000
"2018-08-11","computers_accessories",9,9,1179.60,1179.60000000,131.066667,0.6667,0.1111
"2018-08-11","consoles_games",2,2,280.89,280.89000000,140.445000,1.0000,0.5000
"2018-08-11","construction_tools_construction",1,1,192.83,192.83000000,192.830000,1.0000,0.0000
"2018-08-11","construction_tools_lights",4,4,940.15,940.15000000,235.037500,1.0000,0.2500
"2018-08-11","cool_stuff",6,6,449.80,449.80000000,74.966667,1.0000,0.0000
"2018-08-11","drinks",1,1,57.86,57.86000000,57.860000,1.0000,0.0000
"2018-08-11","electronics",5,5,777.25,777.25000000,155.450000,0.8000,0.4000
"2018-08-11","fashion_bags_accessories",3,3,235.82,235.82000000,78.606667,1.0000,0.3333
"2018-08-11","fixed_telephony",2,2,307.17,307.17000000,153.585000,1.0000,0.5000
"2018-08-11","food",1,1,48.30,48.30000000,48.300000,1.0000,0.0000
"2018-08-11","furniture_decor",10,10,1398.24,1398.24000000,139.824000,1.0000,0.1000
"2018-08-11","furniture_living_room",2,2,645.83,645.83000000,322.915000,1.0000,0.0000
"2018-08-11","garden_tools",3,3,831.25,831.25000000,277.083333,1.0000,0.0000
"2018-08-11","health_beauty",21,21,4295.81,4295.81000000,204.562381,1.0000,0.0476
"2018-08-11","home_appliances",1,1,102.86,102.86000000,102.860000,1.0000,0.0000
"2018-08-11","home_confort",1,1,63.01,63.01000000,63.010000,1.0000,0.0000
"2018-08-11","home_construction",2,2,291.13,291.13000000,145.565000,1.0000,0.0000
"2018-08-11","housewares",14,14,1227.75,1227.75000000,87.696429,1.0000,0.0714
"2018-08-11","office_furniture",1,1,313.65,313.65000000,313.650000,1.0000,0.0000
"2018-08-11","party_supplies",1,1,163.61,163.61000000,163.610000,1.0000,0.0000
"2018-08-11","perfumery",5,5,647.94,647.94000000,129.588000,1.0000,0.0000
"2018-08-11","pet_shop",8,8,2341.79,2341.79000000,292.723750,1.0000,0.0000
"2018-08-11","small_appliances",1,1,58.29,58.29000000,58.290000,1.0000,0.0000
"2018-08-11","sports_leisure",12,12,1557.85,1557.85000000,129.820833,1.0000,0.0833
"2018-08-11","stationery",2,2,188.85,188.85000000,94.425000,1.0000,0.0000
"2018-08-11","telephony",10,10,1924.78,1924.78000000,192.478000,1.0000,0.2000
"2018-08-11","toys",4,4,390.27,390.26000000,97.567500,1.0000,0.2500
"2018-08-11",unknown,1,1,80.92,80.92000000,80.920000,1.0000,0.0000
"2018-08-11","watches_gifts",15,15,4214.08,4214.08000000,280.938667,1.0000,0.0667
"2018-08-12","art",1,1,111.76,111.76000000,111.760000,1.0000,0.0000
"2018-08-12","auto",10,10,1799.73,1799.73000000,179.973000,1.0000,0.0000
"2018-08-12","baby",6,6,688.84,688.84000000,114.806667,1.0000,0.0000
"2018-08-12","bed_bath_table",12,12,1251.24,1251.24000000,104.270000,0.9167,0.0833
"2018-08-12","books_general_interest",2,2,91.69,91.69000000,45.845000,1.0000,0.0000
"2018-08-12","christmas_supplies",1,1,368.66,368.66000000,368.660000,1.0000,0.0000
"2018-08-12","cine_photo",1,1,31.13,31.13000000,31.130000,1.0000,0.0000
"2018-08-12","computers_accessories",6,6,1164.03,1164.03000000,194.005000,1.0000,0.1667
"2018-08-12","consoles_games",3,3,247.47,247.47000000,82.490000,1.0000,0.0000
"2018-08-12","construction_tools_construction",4,4,1592.69,1592.69000000,398.172500,1.0000,0.2500
"2018-08-12","cool_stuff",3,3,369.06,369.06000000,123.020000,1.0000,0.3333
"2018-08-12","costruction_tools_garden",2,2,156.62,156.62000000,78.310000,0.5000,0.0000
"2018-08-12","electronics",3,3,481.97,481.97000000,160.656667,1.0000,0.3333
"2018-08-12","fashion_bags_accessories",4,4,334.34,334.34000000,83.585000,1.0000,0.0000
"2018-08-12","food",2,2,271.68,271.68000000,135.840000,1.0000,0.0000
"2018-08-12","food_drink",1,1,147.62,147.62000000,147.620000,1.0000,0.0000
"2018-08-12","furniture_decor",13,13,2463.21,2463.21000000,189.477692,0.8462,0.2308
"2018-08-12","garden_tools",6,6,915.91,915.91000000,152.651667,1.0000,0.1667
"2018-08-12","health_beauty",30,30,7155.30,7155.30000000,238.510000,0.9333,0.0333
"2018-08-12","housewares",13,13,1997.02,1997.02000000,153.616923,0.8462,0.0769
"2018-08-12","luggage_accessories",2,2,362.92,362.92000000,181.460000,1.0000,0.5000
"2018-08-12","market_place",2,2,305.96,305.96000000,152.980000,1.0000,0.0000
"2018-08-12","music",2,2,106.50,106.50000000,53.250000,1.0000,0.0000
"2018-08-12","musical_instruments",2,2,297.29,297.29000000,148.645000,1.0000,0.0000
"2018-08-12","office_furniture",1,1,138.07,138.07000000,138.070000,1.0000,1.0000
"2018-08-12","perfumery",7,7,1215.71,1215.71000000,173.672857,1.0000,0.0000
"2018-08-12","pet_shop",10,10,1087.50,1087.50000000,108.750000,1.0000,0.0000
"2018-08-12","small_appliances",3,3,208.06,208.06000000,69.353333,1.0000,0.0000
"2018-08-12","sports_leisure",13,13,1323.34,1323.34000000,101.795385,1.0000,0.0000
"2018-08-12","stationery",7,7,1290.66,1290.66000000,184.380000,1.0000,0.0000
"2018-08-12","telephony",8,8,2895.08,2895.08000000,361.885000,0.8750,0.1250
"2018-08-12","toys",4,4,683.25,683.25000000,170.812500,1.0000,0.0000
"2018-08-12",unknown,1,1,133.93,133.93000000,133.930000,1.0000,0.0000
"2018-08-12","watches_gifts",8,8,2572.13,2572.13000000,321.516250,1.0000,0.2500
"2018-08-13","audio",2,2,164.85,164.85000000,82.425000,1.0000,0.0000
"2018-08-13","auto",22,22,2004.46,2004.46000000,91.111818,1.0000,0.0000
"2018-08-13","baby",6,6,554.49,554.49000000,92.415000,0.8333,0.1667
"2018-08-13","bed_bath_table",32,32,3633.25,3633.25000000,113.539063,1.0000,0.0938
"2018-08-13","books_general_interest",4,4,180.29,180.29000000,45.072500,1.0000,0.0000
"2018-08-13","computers_accessories",13,13,2075.70,2075.70000000,159.669231,1.0000,0.0769
"2018-08-13","consoles_games",2,2,291.33,291.32000000,145.665000,1.0000,0.0000
"2018-08-13","construction_tools_construction",3,3,225.25,225.23000000,75.083333,1.0000,0.0000
"2018-08-13","construction_tools_lights",1,1,223.42,223.42000000,223.420000,0.0000,1.0000
"2018-08-13","construction_tools_safety",2,2,359.77,359.77000000,179.885000,1.0000,0.0000
"2018-08-13","cool_stuff",5,5,678.26,678.26000000,135.652000,0.8000,0.0000
"2018-08-13","costruction_tools_tools",2,2,170.44,170.44000000,85.220000,0.5000,0.0000
"2018-08-13","electronics",3,3,381.89,381.89000000,127.296667,1.0000,0.0000
"2018-08-13","fashion_bags_accessories",7,7,664.30,664.30000000,94.900000,1.0000,0.0000
"2018-08-13","fashion_shoes",1,1,42.77,42.77000000,42.770000,1.0000,0.0000
"2018-08-13","fixed_telephony",1,1,86.58,86.58000000,86.580000,1.0000,0.0000
"2018-08-13","food",3,3,217.63,217.63000000,72.543333,1.0000,0.0000
"2018-08-13","food_drink",1,1,21.28,21.28000000,21.280000,1.0000,0.0000
"2018-08-13","furniture_bedroom",2,2,763.81,763.81000000,381.905000,1.0000,0.0000
"2018-08-13","furniture_decor",16,16,3637.55,3637.55000000,227.346875,0.8750,0.1250
"2018-08-13","garden_tools",8,8,646.48,646.48000000,80.810000,1.0000,0.0000
"2018-08-13","health_beauty",32,32,5306.64,5306.64000000,165.832500,0.9063,0.0625
"2018-08-13","home_appliances",4,4,280.48,280.48000000,70.120000,1.0000,0.0000
"2018-08-13","home_confort",1,1,101.25,101.25000000,101.250000,1.0000,0.0000
"2018-08-13","home_construction",5,5,665.76,665.76000000,133.152000,0.6000,0.2000
"2018-08-13","housewares",25,25,7676.70,7676.70000000,307.068000,0.9200,0.0800
"2018-08-13","kitchen_dining_laundry_garden_furniture",1,1,502.27,502.27000000,502.270000,1.0000,0.0000
"2018-08-13","luggage_accessories",1,1,157.79,157.79000000,157.790000,1.0000,0.0000
"2018-08-13","market_place",1,1,195.53,195.53000000,195.530000,1.0000,0.0000
"2018-08-13","musical_instruments",2,2,230.76,230.76000000,115.380000,0.5000,0.0000
"2018-08-13","office_furniture",1,1,435.60,435.60000000,435.600000,1.0000,0.0000
"2018-08-13","perfumery",6,6,1289.55,1289.55000000,214.925000,1.0000,0.1667
"2018-08-13","pet_shop",9,9,1186.53,1186.53000000,131.836667,0.8889,0.0000
"2018-08-13","signaling_and_security",1,1,132.04,132.04000000,132.040000,1.0000,0.0000
"2018-08-13","sports_leisure",22,22,2787.28,2787.28000000,126.694545,0.9545,0.0909
"2018-08-13","stationery",4,4,404.47,404.47000000,101.117500,0.7500,0.0000
"2018-08-13","telephony",9,9,1142.77,1142.77000000,126.974444,0.8889,0.0000
"2018-08-13","toys",7,7,1172.44,1172.44000000,167.491429,1.0000,0.1429
"2018-08-13",unknown,1,1,138.95,138.95000000,138.950000,1.0000,0.0000
"2018-08-13","watches_gifts",17,17,4600.80,4600.80000000,270.635294,0.9412,0.1765
"2018-08-14","art",1,1,117.37,117.37000000,117.370000,1.0000,0.0000
"2018-08-14","auto",20,20,5516.61,5516.61000000,275.830500,0.9500,0.1500
"2018-08-14","baby",8,8,1120.57,1120.57000000,140.071250,1.0000,0.0000
"2018-08-14","bed_bath_table",28,28,4742.05,4742.05000000,169.358929,0.8571,0.1429
"2018-08-14","books_general_interest",1,1,68.48,68.48000000,68.480000,1.0000,0.0000
"2018-08-14","books_technical",3,3,184.15,184.15000000,61.383333,1.0000,0.0000
"2018-08-14","cine_photo",1,1,145.09,145.09000000,145.090000,1.0000,0.0000
"2018-08-14","computers",1,1,1405.09,1405.09000000,1405.090000,0.0000,1.0000
"2018-08-14","computers_accessories",16,16,2190.09,2190.09000000,136.880625,0.7500,0.0625
"2018-08-14","consoles_games",5,5,464.34,464.34000000,92.868000,1.0000,0.2000
"2018-08-14","construction_tools_construction",7,7,1107.84,1107.83000000,158.262857,0.8571,0.0000
"2018-08-14","construction_tools_lights",3,3,767.28,767.28000000,255.760000,1.0000,0.0000
"2018-08-14","construction_tools_safety",1,1,87.83,87.83000000,87.830000,1.0000,0.0000
"2018-08-14","cool_stuff",3,3,989.58,989.58000000,329.860000,1.0000,0.0000
"2018-08-14","costruction_tools_tools",1,1,76.51,76.51000000,76.510000,1.0000,0.0000
"2018-08-14","drinks",2,2,213.55,213.55000000,106.775000,1.0000,0.0000
"2018-08-14","electronics",5,5,529.92,529.92000000,105.984000,0.8000,0.4000
"2018-08-14","fashion_bags_accessories",5,5,675.60,675.60000000,135.120000,1.0000,0.0000
"2018-08-14","food",5,5,472.56,472.56000000,94.512000,1.0000,0.2000
"2018-08-14","furniture_decor",23,23,3519.57,3519.56000000,153.024783,0.8261,0.2609
"2018-08-14","furniture_living_room",2,2,335.80,335.80000000,167.900000,0.5000,1.0000
"2018-08-14","garden_tools",8,8,935.81,935.81000000,116.976250,1.0000,0.0000
"2018-08-14","health_beauty",35,35,5268.28,5268.28000000,150.522286,0.9143,0.0000
"2018-08-14","home_appliances",5,4,570.66,570.66000000,114.132000,0.8000,0.0000
"2018-08-14","home_appliances_2",1,1,218.74,218.74000000,218.740000,1.0000,0.0000
"2018-08-14","home_confort",3,3,464.37,464.37000000,154.790000,0.6667,0.0000
"2018-08-14","home_construction",2,2,265.43,265.43000000,132.715000,0.0000,0.0000
"2018-08-14","housewares",29,29,3953.93,3953.92000000,136.342414,1.0000,0.0000
"2018-08-14","kitchen_dining_laundry_garden_furniture",1,1,68.32,68.32000000,68.320000,1.0000,0.0000
"2018-08-14","luggage_accessories",2,2,305.11,305.11000000,152.555000,1.0000,0.0000
"2018-08-14","market_place",1,1,75.71,75.71000000,75.710000,0.0000,1.0000
"2018-08-14","musical_instruments",1,1,957.60,957.60000000,957.600000,0.0000,0.0000
"2018-08-14","party_supplies",2,2,285.98,285.98000000,142.990000,1.0000,0.5000
"2018-08-14","perfumery",5,5,380.10,380.10000000,76.020000,1.0000,0.0000
"2018-08-14","pet_shop",6,6,1949.73,1949.73000000,324.955000,1.0000,0.0000
"2018-08-14","signaling_and_security",1,1,132.04,132.04000000,132.040000,1.0000,0.0000
"2018-08-14","small_appliances_home_oven_and_coffee",2,2,134.48,134.48000000,67.240000,1.0000,0.0000
"2018-08-14","sports_leisure",22,22,2470.87,2470.86000000,112.312273,0.8182,0.1818
"2018-08-14","stationery",6,6,877.22,877.22000000,146.203333,1.0000,0.0000
"2018-08-14","telephony",12,12,1964.77,1964.77000000,163.730833,0.6667,0.1667
"2018-08-14","toys",7,7,1310.68,1310.68000000,187.240000,0.8571,0.1429
"2018-08-14",unknown,1,1,51.20,51.20000000,51.200000,1.0000,0.0000
"2018-08-14","watches_gifts",22,22,3767.59,3767.59000000,171.254091,0.9545,0.1818
"2018-08-15","arts_and_craftmanship",1,1,140.68,140.68000000,140.680000,0.0000,1.0000
"2018-08-15","audio",2,2,296.00,296.00000000,148.000000,1.0000,0.0000
"2018-08-15","auto",11,11,1213.79,1213.79000000,110.344545,0.8182,0.0000
"2018-08-15","baby",4,4,2491.78,2491.78000000,622.945000,1.0000,0.0000
"2018-08-15","bed_bath_table",22,22,2651.37,2651.37836220,120.516818,0.9545,0.0455
"2018-08-15","christmas_supplies",1,1,44.00,44.00000000,44.000000,1.0000,0.0000
"2018-08-15","computers_accessories",14,14,2499.65,2499.65000000,178.546429,0.8571,0.0714
"2018-08-15","consoles_games",5,5,681.51,681.51000000,136.302000,1.0000,0.0000
"2018-08-15","construction_tools_construction",11,11,1730.09,1730.09000000,157.280909,0.9091,0.0909
"2018-08-15","construction_tools_lights",1,1,45.30,45.30000000,45.300000,1.0000,0.0000
"2018-08-15","construction_tools_safety",2,2,608.22,608.22000000,304.110000,1.0000,0.0000
"2018-08-15","cool_stuff",6,6,1725.96,1725.96000000,287.660000,0.8333,0.0000
"2018-08-15","costruction_tools_garden",1,1,180.44,180.44000000,180.440000,1.0000,0.0000
"2018-08-15","costruction_tools_tools",1,1,30.73,30.73000000,30.730000,1.0000,0.0000
"2018-08-15","drinks",3,3,373.22,373.21000000,124.406667,1.0000,0.3333
"2018-08-15","electronics",3,3,553.76,553.76000000,184.586667,1.0000,0.0000
"2018-08-15","fashion_bags_accessories",5,5,550.38,550.38000000,110.076000,0.8000,0.0000
"2018-08-15","food",4,4,445.12,445.12000000,111.280000,1.0000,0.2500
"2018-08-15","furniture_decor",13,13,1994.10,1994.10000000,153.392308,0.9231,0.1538
"2018-08-15","furniture_living_room",2,2,273.63,273.63000000,136.815000,1.0000,0.0000
"2018-08-15","garden_tools",6,6,844.23,844.23000000,140.705000,1.0000,0.0000
"2018-08-15","health_beauty",26,26,4350.85,4350.85000000,167.340385,0.9615,0.0385
"2018-08-15","home_appliances",4,4,387.78,387.78000000,96.945000,0.7500,0.0000
"2018-08-15","home_appliances_2",1,1,423.14,423.14000000,423.140000,1.0000,0.0000
"2018-08-15","housewares",24,24,3033.31,3033.31000000,126.387917,0.9167,0.0417
"2018-08-15","kitchen_dining_laundry_garden_furniture",3,3,172.96,172.96163780,57.653333,1.0000,0.3333
"2018-08-15","luggage_accessories",6,6,534.12,534.12000000,89.020000,0.8333,0.1667
"2018-08-15","music",1,1,312.11,312.11000000,312.110000,1.0000,0.0000
"2018-08-15","office_furniture",4,4,1531.10,1531.10000000,382.775000,0.7500,0.0000
"2018-08-15","perfumery",15,15,2479.83,2479.83000000,165.322000,1.0000,0.0000
"2018-08-15","pet_shop",9,9,1201.95,1201.95000000,133.550000,1.0000,0.0000
"2018-08-15","signaling_and_security",1,1,183.12,183.12000000,183.120000,1.0000,0.0000
"2018-08-15","small_appliances",2,2,517.34,517.34000000,258.670000,1.0000,0.5000
"2018-08-15","small_appliances_home_oven_and_coffee",2,2,228.14,228.14000000,114.070000,1.0000,0.0000
"2018-08-15","sports_leisure",19,19,9370.87,9370.87000000,493.203684,0.8947,0.1579
"2018-08-15","stationery",14,14,1611.84,1611.84000000,115.131429,0.9286,0.0714
"2018-08-15","telephony",7,7,2072.88,2072.88000000,296.125714,1.0000,0.0000
"2018-08-15","toys",7,7,762.66,762.65000000,108.951429,0.8571,0.2857
"2018-08-15",unknown,1,1,68.92,68.92000000,68.920000,1.0000,0.0000
"2018-08-15","watches_gifts",21,21,3466.87,3466.87000000,165.089048,0.8095,0.1429
"2018-08-16","audio",2,2,294.39,294.39000000,147.195000,1.0000,0.0000
"2018-08-16","auto",21,21,3763.43,3763.43000000,179.210952,0.9048,0.0000
"2018-08-16","baby",9,9,810.79,810.79000000,90.087778,0.8889,0.1111
"2018-08-16","bed_bath_table",28,28,4060.33,4060.32000000,145.011786,1.0000,0.0714
"2018-08-16","books_technical",1,1,142.65,142.65000000,142.650000,1.0000,0.0000
"2018-08-16","christmas_supplies",1,1,27.22,27.22000000,27.220000,1.0000,0.0000
"2018-08-16","cine_photo",1,1,107.42,107.42000000,107.420000,1.0000,0.0000
"2018-08-16","computers_accessories",26,26,2602.15,2602.15000000,100.082692,1.0000,0.0000
"2018-08-16","consoles_games",4,4,329.98,329.98000000,82.495000,0.7500,0.0000
"2018-08-16","construction_tools_construction",7,7,1650.63,1650.63000000,235.804286,0.8571,0.0000
"2018-08-16","construction_tools_lights",1,1,360.99,360.99000000,360.990000,1.0000,0.0000
"2018-08-16","cool_stuff",7,7,625.84,625.84000000,89.405714,1.0000,0.2857
"2018-08-16","costruction_tools_garden",1,1,147.07,147.07000000,147.070000,0.0000,0.0000
"2018-08-16","diapers_and_hygiene",1,1,58.98,58.98000000,58.980000,1.0000,0.0000
"2018-08-16","electronics",6,6,322.14,322.14000000,53.690000,1.0000,0.1667
"2018-08-16","fashion_bags_accessories",6,6,533.61,533.61000000,88.935000,1.0000,0.1667
"2018-08-16","food",5,5,434.03,434.03000000,86.806000,0.6000,0.0000
"2018-08-16","food_drink",1,1,47.71,47.71000000,47.710000,1.0000,0.0000
"2018-08-16","furniture_bedroom",1,1,217.26,217.26000000,217.260000,1.0000,0.0000
"2018-08-16","furniture_decor",15,15,1713.88,1721.37000000,114.258667,1.0000,0.0667
"2018-08-16","furniture_living_room",1,1,81.74,81.74000000,81.740000,1.0000,0.0000
"2018-08-16","garden_tools",3,3,399.11,399.11000000,133.036667,1.0000,0.0000
"2018-08-16","health_beauty",40,40,6279.53,6279.53000000,156.988250,0.8500,0.0250
"2018-08-16","home_appliances",2,2,133.27,133.27000000,66.635000,1.0000,0.0000
"2018-08-16","home_appliances_2",2,2,676.48,676.48000000,338.240000,1.0000,0.0000
"2018-08-16","home_confort",1,1,257.37,257.37000000,257.370000,1.0000,0.0000
"2018-08-16","housewares",28,28,2663.00,2663.00000000,95.107143,0.9643,0.1429
"2018-08-16","industry_commerce_and_business",2,2,319.86,319.86000000,159.930000,0.5000,0.0000
"2018-08-16","luggage_accessories",3,3,366.00,366.00000000,122.000000,1.0000,0.0000
"2018-08-16","market_place",1,1,66.44,66.44000000,66.440000,1.0000,0.0000
"2018-08-16","perfumery",6,6,618.29,618.29000000,103.048333,0.8333,0.0000
"2018-08-16","pet_shop",8,8,785.60,785.61000000,98.200000,1.0000,0.2500
"2018-08-16","sports_leisure",33,32,3529.34,3573.79000000,106.949697,0.8182,0.1212
"2018-08-16","stationery",5,5,414.97,414.97000000,82.994000,1.0000,0.0000
"2018-08-16","telephony",11,11,1243.12,1243.12000000,113.010909,0.9091,0.0000
"2018-08-16","toys",4,4,503.61,503.61000000,125.902500,0.7500,0.0000
"2018-08-16",unknown,1,1,147.28,147.28000000,147.280000,1.0000,0.0000
"2018-08-16","watches_gifts",22,22,4956.15,4956.15000000,225.279545,0.8636,0.0455
"2018-08-17","air_conditioning",2,2,1017.29,1017.30000000,508.645000,1.0000,0.0000
"2018-08-17","art",1,1,81.71,81.71000000,81.710000,1.0000,1.0000
"2018-08-17","arts_and_craftmanship",2,1,164.56,164.56000000,82.280000,1.0000,0.0000
"2018-08-17","auto",10,10,4646.65,4646.65000000,464.665000,0.9000,0.1000
"2018-08-17","baby",8,8,846.25,846.25000000,105.781250,1.0000,0.0000
"2018-08-17","bed_bath_table",23,23,2807.67,2807.67000000,122.072609,0.9565,0.0870
"2018-08-17","books_technical",2,2,66.68,66.68000000,33.340000,1.0000,0.0000
